icao24,callsign,paese,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp_raccolta
4b1a1f,EZS75UD ,Switzerland,1787688245,1787688246,15.1392,44.2121,11582.4,False,189.57,309.83,0.0,,12131.04,2076,False,0,2026-08-25 20:04:12.813716
4b1a1b,EZS25WG ,Switzerland,1787688245,1787688245,11.4905,40.3271,10972.8,False,219.63,337.7,0.0,,11650.98,1000,False,0,2026-08-25 20:04:12.813716
346317,JAF54D  ,Spain,1787688242,1787688245,15.1447,43.7153,11582.4,False,192.93,320.41,0.0,,12146.28,1000,False,0,2026-08-25 20:04:12.813716
4b1a27,EZS73RT ,Switzerland,1787688245,1787688246,10.3554,45.4996,11582.4,False,191.73,279.11,0.0,,12131.04,6025,False,0,2026-08-25 20:04:12.813716
4b1a67,EZS19HP ,Switzerland,1787688245,1787688245,6.9941,46.0242,8877.3,False,225.71,25.81,-8.78,,9342.12,1000,False,0,2026-08-25 20:04:12.813716
4d24e7,EWG1UZ  ,Malta,1787688245,1787688245,11.2724,44.8256,10972.8,False,217.56,340.24,0.0,,11521.44,1212,False,0,2026-08-25 20:04:12.813716
407739,TOM6CX  ,United Kingdom,1787688245,1787688245,14.8627,46.9061,11582.4,False,212.97,317.25,0.0,,12024.36,7731,False,0,2026-08-25 20:04:12.813716
4d24b5,WZZ368V ,Malta,1787688204,1787688244,15.8078,42.578,10668.0,False,258.29,75.47,0.0,,11269.98,4314,False,0,2026-08-25 20:04:12.813716
4d24b1,WMT3639 ,Malta,1787688244,1787688244,16.6944,42.7821,10972.8,False,197.06,305.97,0.0,,11567.16,,False,0,2026-08-25 20:04:12.813716
4d24b2,WMT91ZF ,Malta,1787688245,1787688245,12.1533,41.7626,10363.2,False,263.59,72.63,0.0,,10988.04,1236,False,0,2026-08-25 20:04:12.813716
4d24ba,KMM3117 ,Malta,1787688244,1787688244,13.7282,36.9542,7018.02,False,217.9,154.4,-12.35,,7574.28,0563,False,0,2026-08-25 20:04:12.813716
400e4a,EXS74WY ,United Kingdom,1787688245,1787688245,14.425,46.7481,10363.2,False,209.24,327.76,0.0,,10789.92,3707,False,0,2026-08-25 20:04:12.813716
3461ce,VOE2CK  ,Spain,1787688245,1787688245,10.6298,43.1174,4564.38,False,156.54,5.28,-5.2,,4876.8,5416,False,0,2026-08-25 20:04:12.813716
0101b8,MSR861  ,Egypt,1787688245,1787688245,13.789,35.8499,10355.58,False,228.44,276.72,0.0,,11064.24,4116,False,0,2026-08-25 20:04:12.813716
33fd40,LEONE03 ,Italy,1787688244,1787688245,12.8247,41.7926,563.88,False,57.65,212.98,0.0,,655.32,,False,0,2026-08-25 20:04:12.813716
4caeb1,AIZ412P ,Ireland,1787688245,1787688245,12.873,43.9271,9662.16,False,250.32,117.14,4.88,,10187.94,0275,False,0,2026-08-25 20:04:12.813716
4d2500,RYR41WY ,Malta,1787688245,1787688246,8.6097,44.8962,7399.02,False,220.17,223.39,9.75,,7802.88,1000,False,0,2026-08-25 20:04:12.813716
4d251b,RYR30KW ,Malta,1787687976,1787687976,16.8849,40.8299,6659.88,False,221.63,105.07,-8.13,,7315.2,5476,False,0,2026-08-25 20:04:12.813716
4d251d,RYR8SQ  ,Malta,1787688245,1787688245,9.1907,45.8875,5364.48,False,196.31,120.73,-10.73,,5654.04,0547,False,0,2026-08-25 20:04:12.813716
4d251a,RYR51GK ,Malta,1787688125,1787688127,11.2719,44.5415,68.58,False,73.16,116.75,-3.58,,114.3,1000,False,0,2026-08-25 20:04:12.813716
347287,IBE08AT ,Spain,1787688245,1787688245,15.9513,36.3512,10988.04,False,230.95,273.7,0.33,,11704.32,5504,False,0,2026-08-25 20:04:12.813716
347256,VOE8RC  ,Spain,1787688179,1787688180,14.7536,37.44,1127.76,False,116.41,83.91,-5.53,,1303.02,7432,False,0,2026-08-25 20:04:12.813716
347258,VOE3BF  ,Spain,1787688245,1787688245,11.2894,44.4819,7117.08,False,168.91,347.87,-4.55,,7536.18,5417,False,0,2026-08-25 20:04:12.813716
407464,BAW837  ,United Kingdom,1787688245,1787688245,11.6294,45.788,10980.42,False,196.65,302.61,0.0,,11490.96,0271,False,0,2026-08-25 20:04:12.813716
4caf20,ITY1IP  ,Ireland,1787688244,1787688245,10.3564,44.2986,9227.82,False,242.99,145.87,4.88,,9730.74,1000,False,0,2026-08-25 20:04:12.813716
4072dc,EXS342A ,United Kingdom,1787688245,1787688245,9.5501,45.0352,11582.4,False,215.25,342.47,0.0,,12131.04,6567,False,0,2026-08-25 20:04:12.813716
300691,PEGASO3 ,Italy,1787687979,1787687979,10.1765,43.9718,243.84,False,49.72,331.58,0.0,,381.0,,False,0,2026-08-25 20:04:12.813716
4d23f9,RYR89RA ,Malta,1787688245,1787688245,11.062,43.6998,12123.42,False,253.32,152.81,3.9,,12702.54,6466,False,0,2026-08-25 20:04:12.813716
400b00,EFW4FI  ,United Kingdom,1787688244,1787688245,10.8651,46.0796,10363.2,False,204.83,305.29,0.0,,10850.88,2060,False,0,2026-08-25 20:04:12.813716
4d2430,WZZ22TM ,Malta,1787688245,1787688245,16.0638,39.0351,3002.28,False,136.67,350.47,16.26,,3268.98,,False,0,2026-08-25 20:04:12.813716
4d242e,WZZ1PT  ,Malta,1787688245,1787688245,13.2277,45.923,10972.8,False,266.57,81.9,0.0,,11475.72,1000,False,0,2026-08-25 20:04:12.813716
4d242b,WMT279  ,Malta,1787688244,1787688245,11.5419,41.4122,10972.8,False,255.25,74.45,0.0,,11635.74,1243,False,0,2026-08-25 20:04:12.813716
4d2412,EWG34U  ,Malta,1787688245,1787688245,16.601,46.1132,7650.48,False,235.03,319.62,-8.78,,8031.48,2021,False,0,2026-08-25 20:04:12.813716
4cada8,ITY063  ,Ireland,1787688236,1787688242,12.2744,41.8117,,True,8.75,227.81,,,,1000,False,0,2026-08-25 20:04:12.813716
4d2426,WZZ4KU  ,Malta,1787688245,1787688245,9.2921,44.1862,10980.42,False,261.45,72.24,0.0,,11567.16,1000,False,0,2026-08-25 20:04:12.813716
4cadb8,RYR22MM ,Ireland,1787688245,1787688245,14.9325,37.7612,10088.88,False,230.61,6.92,5.2,,10751.82,6562,False,0,2026-08-25 20:04:12.813716
4cadb7,RYR1ZH  ,Ireland,1787688245,1787688245,7.6633,44.9683,6103.62,False,217.42,93.12,-8.13,,6454.14,2274,False,0,2026-08-25 20:04:12.813716
4d2477,EWG4AX  ,Malta,1787688245,1787688245,14.6858,45.5695,10965.18,False,196.44,311.5,0.0,,11452.86,5607,False,0,2026-08-25 20:04:12.813716
4cadfd,RYR4718 ,Ireland,1787688244,1787688245,10.2358,46.098,6027.42,False,162.66,236.61,-2.6,,6347.46,1000,False,0,2026-08-25 20:04:12.813716
3c7a44,CFG288  ,Germany,1787688245,1787688245,9.8459,40.7121,10668.0,False,240.8,181.1,0.0,,11323.32,2562,False,0,2026-08-25 20:04:12.813716
3005c5,ISRNT   ,Italy,1787688207,1787688209,12.7271,35.9885,1661.16,False,76.38,10.48,0.0,,1866.9,0064,False,0,2026-08-25 20:04:12.813716
4d2455,WZZ478  ,Malta,1787688245,1787688245,12.7598,42.6943,9563.1,False,226.7,23.54,4.55,,10119.36,1000,False,0,2026-08-25 20:04:12.813716
4caddd,ITY078  ,Ireland,1787688244,1787688244,10.2301,41.1964,9105.9,False,222.38,259.47,13.0,,9677.4,,False,0,2026-08-25 20:04:12.813716
4cadde,ITY1789 ,Ireland,1787688245,1787688245,12.4254,40.9296,7498.08,False,225.97,165.36,10.08,,8008.62,,False,0,2026-08-25 20:04:12.813716
4cade8,ITY1566 ,Ireland,1787688245,1787688245,9.2989,45.131,4632.96,False,212.15,188.37,9.43,,4907.28,1000,False,0,2026-08-25 20:04:12.813716
4caded,ITY1161 ,Ireland,1787688244,1787688244,12.2698,41.8073,,True,4.37,70.31,,,,,False,0,2026-08-25 20:04:12.813716
4cadf8,RYR1NU  ,Ireland,1787688245,1787688245,10.9225,44.2812,11277.6,False,257.85,139.13,0.0,,11849.1,0505,False,0,2026-08-25 20:04:12.813716
4cadf6,RYR46JB ,Ireland,1787688245,1787688245,15.4736,41.1,11277.6,False,232.78,196.43,0.0,,11925.3,5571,False,0,2026-08-25 20:04:12.813716
40756f,EZY32HX ,United Kingdom,1787688240,1787688243,16.1268,43.3145,11285.22,False,191.61,311.95,0.0,,11864.34,,False,0,2026-08-25 20:04:12.813716
40756d,EZY12ET ,United Kingdom,1787688245,1787688245,8.1925,46.622,11590.02,False,198.93,310.28,0.0,,12092.94,2742,False,0,2026-08-25 20:04:12.813716
4d2490,WZZ3LB  ,Malta,1787688242,1787688244,9.7392,45.6618,297.18,False,72.87,284.72,-3.58,,358.14,4333,False,0,2026-08-25 20:04:12.813716
4d2492,WMT288  ,Malta,1787687396,1787688010,9.649,40.9674,617.22,False,219.94,206.39,-0.33,,1013.46,6430,False,0,2026-08-25 20:04:12.813716
4cae11,ITY1177 ,Ireland,1787688244,1787688245,9.7421,45.1711,6035.04,False,197.64,141.34,12.03,,6362.7,1000,False,0,2026-08-25 20:04:12.813716
4cae58,RYR78PV ,Ireland,1787687967,1787687986,12.2724,41.8066,,True,5.66,236.25,,,,6560,False,0,2026-08-25 20:04:12.813716
4cae51,RYR74SV ,Ireland,1787688245,1787688245,15.3104,40.4832,10972.8,False,228.81,8.4,-0.33,,11643.36,6564,False,0,2026-08-25 20:04:12.813716
300782,DLA5YX  ,Italy,1787688245,1787688245,11.4662,45.8835,7696.2,False,191.19,190.86,-5.2,,8077.2,1000,False,0,2026-08-25 20:04:12.813716
300780,DLA8UW  ,Italy,1787688245,1787688245,10.9234,45.4399,9448.8,False,226.4,149.71,0.0,,9913.62,1000,False,0,2026-08-25 20:04:12.813716
300781,AUA53X  ,Italy,1787688090,1787688090,11.1914,43.8012,83.82,False,65.58,48.18,-3.9,,144.78,1000,False,0,2026-08-25 20:04:12.813716
4d22ca,RYR78XT ,Malta,1787688245,1787688245,6.8632,45.1963,10363.2,False,246.58,22.45,0.33,,10911.84,5510,False,0,2026-08-25 20:04:12.813716
4cae7d,TOM81A  ,Ireland,1787688245,1787688245,12.2847,46.2518,11582.4,False,197.95,313.53,0.0,,12070.08,6625,False,0,2026-08-25 20:04:12.813716
4cae69,RYR6SD  ,Ireland,1787688245,1787688245,8.4858,44.7091,11277.6,False,209.09,227.99,0.0,,11841.48,1000,False,0,2026-08-25 20:04:12.813716
4cae61,RYR63UE ,Ireland,1787688244,1787688244,15.7748,43.1438,10972.8,False,202.48,317.68,0.0,,11551.92,3715,False,0,2026-08-25 20:04:12.813716
4d22bb,RYR23BW ,Malta,1787688245,1787688245,16.4769,46.0302,1981.2,False,132.19,167.64,-3.25,,2118.36,1000,False,0,2026-08-25 20:04:12.813716
4d22be,RYR5AV  ,Malta,1787688245,1787688246,9.6485,45.5532,3276.6,False,169.89,61.42,6.18,,3467.1,1000,False,0,2026-08-25 20:04:12.813716
3472c9,IBS1835 ,Spain,1787688245,1787688245,7.8893,40.5993,10980.42,False,254.63,83.74,0.0,,11643.36,1000,False,0,2026-08-25 20:04:12.813716
34838b,VOE93DB ,Spain,1787688244,1787688244,18.397,40.4059,9189.72,False,200.62,308.55,-5.53,,9799.32,,False,0,2026-08-25 20:04:12.813716
4d2368,RYR52KD ,Malta,1787688245,1787688245,18.4352,40.0118,9060.18,False,257.36,121.18,-22.11,,9662.16,0414,False,0,2026-08-25 20:04:12.813716
4d234c,RYR1PZ  ,Malta,1787688245,1787688245,12.2198,41.9553,655.32,False,101.94,201.0,-2.28,,754.38,,False,0,2026-08-25 20:04:12.813716
4d2346,RYR97ED ,Malta,1787688245,1787688246,11.3038,43.8209,10279.38,False,214.99,324.45,-3.9,,10835.64,1000,False,0,2026-08-25 20:04:12.813716
4d2397,MNS503  ,Malta,1787688245,1787688245,16.1068,36.8037,10972.8,False,230.38,232.44,0.0,,11689.08,2356,False,0,2026-08-25 20:04:12.813716
4d2392,EWG2853 ,Malta,1787688245,1787688245,11.0482,45.3233,10668.0,False,209.98,329.04,0.0,,11201.4,1215,False,0,2026-08-25 20:04:12.813716
4d236c,RYR8PB  ,Malta,1787688244,1787688245,11.6181,46.0449,11277.6,False,261.87,148.5,0.0,,11788.14,0521,False,0,2026-08-25 20:04:12.813716
4d2387,RYR311G ,Malta,1787688245,1787688245,9.4688,43.6534,10363.2,False,261.3,55.18,0.0,,10934.7,6360,False,0,2026-08-25 20:04:12.813716
4d2383,RYR19BG ,Malta,1787688219,1787688219,13.2167,38.2181,464.82,False,92.67,248.85,-4.55,,563.88,5241,False,0,2026-08-25 20:04:12.813716
300393,DLA5CT  ,Italy,1787688244,1787688245,11.897,46.0686,6065.52,False,199.67,178.52,-10.73,,6377.94,1000,False,0,2026-08-25 20:04:12.813716
4b3d0a,HBXDA   ,Switzerland,1787688229,1787688229,7.8093,45.9246,3962.4,False,49.14,353.99,-2.28,,4198.62,7100,False,0,2026-08-25 20:04:12.813716
4cad28,RYR3RX  ,Ireland,1787688243,1787688243,9.6395,39.3789,3200.4,False,180.85,221.08,-15.93,,3550.92,7452,False,0,2026-08-25 20:04:12.813716
4cad29,RYR6RU  ,Ireland,1787688245,1787688245,9.4495,45.7538,3726.18,False,203.9,132.55,-21.13,,3970.02,2217,False,0,2026-08-25 20:04:12.813716
4cad5b,,Ireland,1787688240,1787688240,9.2798,45.4571,,True,9.77,180.0,,,,,False,0,2026-08-25 20:04:12.813716
398640,CCM36CR ,France,1787688245,1787688245,7.1421,43.1357,6705.6,False,195.97,282.43,0.0,,7132.32,1000,False,0,2026-08-25 20:04:12.813716
4d21c9,AEZ157Q ,Malta,1787688245,1787688245,12.8556,40.6383,10378.44,False,221.58,136.22,9.43,,10995.66,,False,0,2026-08-25 20:04:12.813716
4cad5c,ITY1780 ,Ireland,1787688143,1787688143,12.2714,41.8063,,True,11.32,250.31,,,,,False,0,2026-08-25 20:04:12.813716
4cad5e,ITY1702 ,Ireland,1787688245,1787688245,14.5921,37.6942,6370.32,False,176.33,319.85,5.2,,6865.62,,False,0,2026-08-25 20:04:12.813716
4d21ef,RYR78RM ,Malta,1787688245,1787688245,14.7187,40.6385,10599.42,False,216.71,250.88,7.15,,11239.5,,False,0,2026-08-25 20:04:12.813716
4d21f7,RYR2CP  ,Malta,1787688245,1787688245,15.1097,46.2322,11582.4,False,208.23,317.2,0.0,,12054.84,5453,False,0,2026-08-25 20:04:12.813716
4d21ec,RYR4PK  ,Malta,1787688245,1787688245,12.737,44.7155,8404.86,False,267.91,103.21,11.38,,8839.2,0221,False,0,2026-08-25 20:04:12.813716
4d21fa,AEZ146R ,Malta,1787688231,1787688237,13.3539,38.5077,1965.96,False,151.76,179.61,-10.08,,2179.32,,False,0,2026-08-25 20:04:12.813716
4d21f6,AEZ2616 ,Malta,1787688245,1787688245,11.8641,41.9184,2354.58,False,137.98,52.57,-6.83,,2567.94,,False,0,2026-08-25 20:04:12.813716
4d21dc,KMM421  ,Malta,1787688245,1787688245,12.7953,38.8654,11887.2,False,236.25,158.41,0.0,,12611.1,0113,False,0,2026-08-25 20:04:12.813716
4d21dd,WMT3604 ,Malta,1787688244,1787688244,9.8273,40.5228,11887.2,False,205.12,266.55,0.0,,12573.0,,False,0,2026-08-25 20:04:12.813716
4d20ed,AEZ2519 ,Malta,1787688244,1787688245,12.2358,41.8003,190.5,False,77.97,249.53,10.4,,251.46,,False,0,2026-08-25 20:04:12.813716
4d20ff,WZZ3636 ,Malta,1787688245,1787688245,16.1743,39.8495,10965.18,False,228.63,20.96,0.0,,11643.36,6561,False,0,2026-08-25 20:04:12.813716
3003af,AUA549Y ,Italy,1787688245,1787688245,13.8826,46.0865,8618.22,False,193.63,221.01,-5.53,,9037.32,1000,False,0,2026-08-25 20:04:12.813716
4d2238,RYR8336 ,Malta,1787688245,1787688245,10.627,44.2626,11910.06,False,259.42,133.79,5.85,,12473.94,1000,False,0,2026-08-25 20:04:12.813716
3986e6,AFR62CG ,France,1787688245,1787688245,7.4993,45.0574,3329.94,False,140.09,182.74,-9.43,,3535.68,1000,False,0,2026-08-25 20:04:12.813716
4d221a,RYR4073 ,Malta,1787688245,1787688245,13.9973,40.9494,8534.4,False,207.34,269.29,-0.33,,9098.28,,False,0,2026-08-25 20:04:12.813716
4d222b,RYR82XC ,Malta,1787688245,1787688245,11.3605,40.4093,11590.02,False,223.76,343.02,0.0,,12260.58,5454,False,0,2026-08-25 20:04:12.813716
4d222d,RYR5154 ,Malta,1787688161,1787688161,16.7113,41.1093,7620.0,False,218.7,125.52,-0.33,,8115.3,0223,False,0,2026-08-25 20:04:12.813716
4d2241,RYR34ZZ ,Malta,1787688245,1787688245,13.8448,41.4998,6583.68,False,204.5,343.94,10.08,,7018.02,,False,0,2026-08-25 20:04:12.813716
485a32,KLM43F  ,Kingdom of the Netherlands,1787688245,1787688245,11.6876,45.7217,3368.04,False,188.1,148.87,-11.38,,3558.54,1000,False,0,2026-08-25 20:04:12.813716
4d2228,RYR11LR ,Malta,1787688244,1787688244,17.4196,37.9967,11582.4,False,229.27,248.27,0.0,,12268.2,,False,0,2026-08-25 20:04:12.813716
4c0243,ASL93T  ,Serbia,1787688245,1787688245,18.4734,45.2781,5791.2,False,148.87,109.37,-0.33,,6088.38,6505,False,0,2026-08-25 20:04:12.813716
4d2221,RYR650D ,Malta,1787688245,1787688245,11.477,43.7212,11422.38,False,242.55,169.12,6.5,,11993.88,1000,False,0,2026-08-25 20:04:12.813716
4d226e,RYR2FL  ,Malta,1787688244,1787688245,15.1535,37.9762,5067.3,False,180.72,353.46,14.96,,5478.78,,False,0,2026-08-25 20:04:12.813716
4d2275,RYR882R ,Malta,1787688245,1787688245,12.9913,44.1185,10469.88,False,258.5,163.58,9.1,,11003.28,1000,False,0,2026-08-25 20:04:12.813716
4d227b,RYR79WQ ,Malta,1787688245,1787688245,18.4254,40.8537,9974.58,False,216.85,320.87,6.83,,10523.22,,False,0,2026-08-25 20:04:12.813716
4d2259,RYR73PQ ,Malta,1787688242,1787688245,8.723,45.6169,,False,7.46,171.56,,,,3371,False,0,2026-08-25 20:04:12.813716
4d224a,FHM5135 ,Malta,1787688242,1787688243,17.5251,42.693,11277.6,False,264.8,132.09,-0.33,,11871.96,2766,False,0,2026-08-25 20:04:12.813716
4d223f,RYR3GV  ,Malta,1787688245,1787688246,9.2322,44.7076,11277.6,False,203.42,244.54,0.33,,11818.62,0262,False,0,2026-08-25 20:04:12.813716
4d2250,RYR28RV ,Malta,1787688245,1787688246,13.6486,43.0042,10058.4,False,235.95,164.05,0.0,,10622.28,1000,False,0,2026-08-25 20:04:12.813716
4d2268,RYR3AT  ,Malta,1787688245,1787688245,12.8842,37.9275,10972.8,False,225.08,339.95,0.0,,11681.46,6563,False,0,2026-08-25 20:04:12.813716
3c55c3,EWG63D  ,Germany,1787688245,1787688245,15.3172,46.6538,11582.4,False,210.12,317.68,0.0,,12039.6,5505,False,0,2026-08-25 20:04:12.813716
4d2265,RYR98KN ,Malta,1787687948,1787687948,13.2157,38.2177,457.2,False,91.06,247.06,-4.23,,579.12,7040,False,0,2026-08-25 20:04:12.813716
4cabf8,MSA91C  ,Ireland,1787688236,1787688239,15.2813,37.4978,1821.18,False,140.12,56.84,14.96,,2019.3,,False,0,2026-08-25 20:04:12.813716
4d216e,EWG24Y  ,Malta,1787688244,1787688245,6.6098,46.9977,11887.2,False,228.6,182.32,0.0,,12374.88,4137,False,0,2026-08-25 20:04:12.813716
348508,VLG19XM ,Spain,1787688240,1787688240,8.7233,45.6158,,True,5.92,168.75,,,,1000,False,0,2026-08-25 20:04:12.813716
4d2183,CPV106  ,Malta,1787688245,1787688245,11.4007,42.85,8534.4,False,210.85,275.46,-0.33,,9052.56,3217,False,0,2026-08-25 20:04:12.813716
4cac55,RYR6672 ,Ireland,1787688244,1787688245,8.2581,45.1799,5311.14,False,184.49,203.85,10.4,,5600.7,0401,False,0,2026-08-25 20:04:12.813716
4cac84,RYR4AA  ,Ireland,1787688245,1787688245,10.4049,44.7358,3665.22,False,181.55,103.6,-9.43,,3886.2,0522,False,0,2026-08-25 20:04:12.813716
4cac86,RYR159L ,Ireland,1787688245,1787688245,14.3635,35.8228,1706.88,False,137.41,325.83,12.03,,1897.38,6566,False,0,2026-08-25 20:04:12.813716
04c159,KQA117  ,Kenya,1787688244,1787688245,13.3841,44.0643,11887.2,False,285.31,136.61,0.0,,12466.32,3141,False,0,2026-08-25 20:04:12.813716
4d20f4,WMT2402 ,Malta,1787688243,1787688245,16.2879,43.7065,10972.8,False,193.41,300.18,0.0,,11521.44,4151,False,0,2026-08-25 20:04:12.813716
4d20f3,WMT2HE  ,Malta,1787688245,1787688246,14.5136,38.24,5935.98,False,212.92,155.29,-11.38,,6416.04,6431,False,0,2026-08-25 20:04:12.813716
4d20c0,WMT8077 ,Malta,1787688245,1787688245,7.2636,40.33,11277.6,False,197.31,260.24,-0.33,,11971.02,1000,False,0,2026-08-25 20:04:12.813716
4d20bf,WZZ427  ,Malta,1787688245,1787688245,15.5031,41.4825,10972.8,False,228.3,8.42,0.0,,11628.12,1246,False,0,2026-08-25 20:04:12.813716
04c11a,KQA101  ,Kenya,1787688245,1787688245,11.9997,46.3421,11277.6,False,283.07,139.27,0.0,,11772.9,2713,False,0,2026-08-25 20:04:12.813716
4cab8a,NOS284  ,Ireland,1787688244,1787688244,14.8127,39.7711,10203.18,False,276.14,129.03,5.85,,10866.12,,False,0,2026-08-25 20:04:12.813716
4caaa8,ITY1830 ,Ireland,1787688244,1787688245,11.9646,41.6129,3162.3,False,155.72,353.93,-7.48,,3413.76,3764,False,0,2026-08-25 20:04:12.813716
30019c,NOS35AS ,Italy,1787688245,1787688245,9.4571,44.0852,8694.42,False,216.02,325.97,-11.05,,9212.58,6131,False,0,2026-08-25 20:04:12.813716
4d2146,WMT4GW  ,Malta,1787688245,1787688245,7.4661,43.6773,10965.18,False,256.16,55.22,0.0,,11544.3,0473,False,0,2026-08-25 20:04:12.813716
4d207c,RYR65JP ,Malta,1787687952,1787687952,7.6459,45.1902,,True,2.06,278.44,,,,7061,False,0,2026-08-25 20:04:12.813716
4d204b,WMT5089 ,Malta,1787688243,1787688245,11.4859,41.4732,6461.76,False,173.69,240.55,10.08,,6918.96,,False,0,2026-08-25 20:04:12.813716
4b18bb,EDW399L ,Switzerland,1787688245,1787688245,9.7999,45.1906,11361.42,False,201.19,327.0,-4.55,,11910.06,1203,False,0,2026-08-25 20:04:12.813716
4b18f1,EDW45L  ,Switzerland,1787688245,1787688245,14.7152,45.9626,10980.42,False,201.61,311.17,0.0,,11460.48,6522,False,0,2026-08-25 20:04:12.813716
4b18f4,EDW349E ,Switzerland,1787688245,1787688245,15.3738,45.2988,11590.02,False,204.8,315.1,0.0,,12100.56,5517,False,0,2026-08-25 20:04:12.813716
4081cf,WUK8YM  ,United Kingdom,1787688245,1787688245,9.8264,46.5062,10363.2,False,197.65,297.43,0.0,,10850.88,2765,False,0,2026-08-25 20:04:12.813716
71bf71,AAR582  ,Republic of Korea,1787688236,1787688241,8.7144,45.6325,,True,0.0,78.75,,,,,False,0,2026-08-25 20:04:12.813716
4caa60,RYR8YD  ,Ireland,1787688244,1787688244,7.557,41.1817,10972.8,False,216.18,313.26,0.0,,11612.88,4012,False,0,2026-08-25 20:04:12.813716
4b193a,CSW615  ,Switzerland,1787688245,1787688245,11.3829,45.9003,10972.8,False,195.66,302.44,-0.33,,11490.96,6521,False,0,2026-08-25 20:04:12.813716
4d2035,KMM539  ,Malta,1787688245,1787688245,15.9017,46.6513,10668.0,False,241.4,171.42,0.0,,11117.58,6016,False,0,2026-08-25 20:04:12.813716
4d2038,KMM3467 ,Malta,1787688245,1787688245,6.8259,45.3935,11887.2,False,243.83,133.29,0.0,,12443.46,7660,False,0,2026-08-25 20:04:12.813716
4d201e,WMT4SG  ,Malta,1787688245,1787688245,17.8035,42.922,11292.84,False,254.23,80.21,0.0,,11879.58,4302,False,0,2026-08-25 20:04:12.813716
4d201f,WMT994  ,Malta,1787688245,1787688246,11.4726,45.154,9898.38,False,251.41,119.82,4.88,,10401.3,0457,False,0,2026-08-25 20:04:12.813716
3c79ba,CFG6FX  ,Germany,1787688244,1787688245,6.6712,46.7399,11582.4,False,228.39,356.25,0.33,,12070.08,1000,False,0,2026-08-25 20:04:12.813716
4d2042,AEZ2348 ,Malta,1787688244,1787688244,10.6259,40.5782,9753.6,False,256.27,47.12,-0.33,,10363.2,5473,False,0,2026-08-25 20:04:12.813716
3c66b5,OCN3N   ,Germany,1787688245,1787688246,13.8783,46.9737,9441.18,False,201.35,327.2,-4.88,,9883.14,5537,False,0,2026-08-25 20:04:12.813716
4d200f,WZZ485N ,Malta,1787688245,1787688245,12.341,45.7988,10187.94,False,236.73,34.55,5.53,,10675.62,0405,False,0,2026-08-25 20:04:12.813716
3c66b7,OCN424H ,Germany,1787688245,1787688245,16.5156,46.2303,10972.8,False,210.62,311.63,0.0,,11430.0,6534,False,0,2026-08-25 20:04:12.813716
4d2022,WMT7A   ,Malta,1787688240,1787688245,8.717,45.6234,,True,1.54,5.62,,,,1000,False,0,2026-08-25 20:04:12.813716
4082ab,EZY47JF ,United Kingdom,1787688245,1787688245,9.2353,44.8566,10972.8,False,229.12,354.07,0.0,,11529.06,6155,False,0,2026-08-25 20:04:12.813716
4b17ff,SWR2MB  ,Switzerland,1787688245,1787688245,6.9096,46.807,4716.78,False,170.74,215.56,-10.08,,4968.24,1000,False,0,2026-08-25 20:04:12.813716
4b1900,EDW66   ,Switzerland,1787688244,1787688245,14.9145,43.8946,10668.0,False,279.79,138.13,0.0,,11209.02,3014,False,0,2026-08-25 20:04:12.813716
39de4e,TVF29AH ,France,1787691748,1787691749,9.9513,45.5474,11887.2,False,256.69,103.09,0.0,,12435.84,0665,False,0,2026-08-25 21:02:44.346845
407a05,EZY34YB ,United Kingdom,1787691748,1787691748,16.0402,43.006,10972.8,False,200.77,319.78,0.0,,11559.54,5603,False,0,2026-08-25 21:02:44.346845
39de44,TVF8152 ,France,1787691748,1787691748,8.8924,38.6195,11894.82,False,230.99,183.83,0.33,,12618.72,7664,False,0,2026-08-25 21:02:44.346845
